created_date,pick_city_name,bad_weather_order,A1,total_submitted,total_delivered,cancelled_quit,cnd,incharge_period,completion_time,peak3,stack,30 days from created_date,A30,%peak3,%stack,%cnd,%g2n,%bw,cancel_by_mex_users
2022-07-14,Binh Duong,310,543,6746,5898,848,324,1.6175027502750277,22.776360457903348,128,1579,2022-06-14,1776.0,0.01897420693744441,0.23406463089238067,0.04802846131040617,0.8742958790394307,0.04595315742662318,524
2022-07-14,Can Tho City,238,548,6411,6051,360,23,0.24432166478464268,18.789049348077242,7,137,2022-06-14,1148.0,0.0010918733426922478,0.021369521135548276,0.003587583840274528,0.9438465138043987,0.03712369365153642,337
2022-07-14,Dong Nai,618,724,9062,8230,832,188,0.7880709369623025,22.278100845777185,6,2351,2022-06-14,1529.0,0.0006621054954756124,0.2594350033105275,0.02074597219156919,0.9081880379607151,0.06819686603398808,644
2022-07-14,Hai Phong City,1172,463,5860,4850,1010,382,2.4579819959847162,30.65570202540336,1161,2416,2022-06-14,1058.0,0.19812286689419795,0.41228668941979524,0.06518771331058021,0.8276450511945392,0.2,628
2022-07-14,Hue City,414,449,6953,6301,652,63,0.4365731664404564,18.223121433100825,165,712,2022-06-14,928.0,0.023730763699122682,0.10240184093197181,0.009060837048755932,0.906227527685891,0.059542643463253275,589
2022-07-14,Khanh Hoa,307,211,3840,3286,554,179,0.7270491015662535,21.107559198542805,559,721,2022-06-14,0.0,0.14557291666666666,0.18776041666666668,0.046614583333333334,0.8557291666666667,0.07994791666666666,375
2022-07-14,Lam Dong,177,96,1783,1270,513,341,2.3555801376597834,25.939635744234803,604,141,2022-06-14,0.0,0.3387549074593382,0.07908020190689849,0.19125070106561975,0.71228266965788,0.09927089175546831,172
2022-07-14,Nghe An,1181,138,2762,2058,704,377,1.7848203502415458,21.586484084666342,632,249,2022-06-14,0.0,0.22881969587255613,0.09015206372194062,0.13649529326574947,0.7451122375090514,0.4275887038377987,327
2022-07-14,Quang Nam,0,30,605,425,180,88,2.4505219206680584,22.671764705882353,143,0,2022-06-14,0.0,0.23636363636363636,0.0,0.14545454545454545,0.7024793388429752,0.0,92
2022-07-14,Quang Ninh,137,70,1082,809,273,102,2.223093681917211,25.070607553366173,199,118,2022-06-14,0.0,0.18391866913123844,0.10905730129390019,0.09426987060998152,0.7476894639556377,0.1266173752310536,171
2022-07-14,Thai Nguyen,308,194,2844,2569,275,27,0.4474096161013791,20.952223518734602,0,896,2022-06-14,0.0,0.0,0.3150492264416315,0.00949367088607595,0.9033052039381153,0.10829817158931083,248
2022-07-14,Vung Tau,185,195,3548,3191,357,91,0.7644060954687658,18.40558510638298,63,598,2022-06-14,365.0,0.017756482525366404,0.1685456595264938,0.02564825253664036,0.899379932356257,0.05214205186020293,266
2022-07-15,Bac Ninh,77,149,2712,2293,419,169,1.1883174339831328,22.66209946353487,405,907,2022-06-15,151.0,0.14933628318584072,0.33443952802359883,0.06231563421828908,0.8455014749262537,0.028392330383480827,250
2022-07-15,Binh Duong,1332,532,6806,5960,846,297,1.648361323984999,23.049078263784146,213,1479,2022-06-15,1776.0,0.03129591536879224,0.2173082574199236,0.04363796650014693,0.8756979136056421,0.1957096679400529,549
2022-07-15,Can Tho City,288,520,6665,6301,364,30,0.2525318421870146,19.1591211928934,0,164,2022-06-15,1155.0,0.0,0.024606151537884473,0.00450112528132033,0.9453863465866467,0.04321080270067517,334
2022-07-15,Dong Nai,2845,698,9459,8597,862,194,0.8622360248447205,24.611411864931846,33,2450,2022-06-15,1533.0,0.0034887408816999684,0.25901258061105825,0.02050956760756951,0.9088698593931706,0.3007717517708003,668
2022-07-15,Hai Phong City,0,464,6156,5212,944,284,2.404985240074703,32.904245493343524,1246,2639,2022-06-15,1074.0,0.2024041585445094,0.42868745938921377,0.04613385315139701,0.8466536712150747,0.0,660
2022-07-15,Hue City,0,441,7285,6620,665,72,0.39144170155430447,18.33930547173607,9,646,2022-06-15,929.0,0.0012354152367879203,0.08867536032944406,0.009883321894303363,0.908716540837337,0.0,593
2022-07-15,Khanh Hoa,0,228,3899,3516,383,69,0.48684878137174953,19.086089798238135,14,714,2022-06-15,228.0,0.003590664272890485,0.18312387791741472,0.017696845344960247,0.901769684534496,0.0,314
2022-07-15,Lam Dong,0,101,2164,1429,735,469,2.663589412524209,27.784390980939097,1259,185,2022-06-15,101.0,0.5817929759704251,0.0854898336414048,0.216728280961183,0.660351201478743,0.0,266
2022-07-15,Nghe An,427,148,2746,2155,591,282,1.7643232495384178,21.92491886879926,548,231,2022-06-15,149.0,0.1995630007283321,0.08412235979606701,0.10269482884195193,0.7847778587035689,0.15549890750182083,309
2022-07-15,Quang Nam,0,37,633,462,171,102,2.0988,23.637157287157287,133,117,2022-06-15,37.0,0.21011058451816747,0.1848341232227488,0.16113744075829384,0.7298578199052133,0.0,69
2022-07-15,Quang Ninh,320,61,1217,784,433,204,2.8982709447415327,29.329864636209816,697,98,2022-06-15,63.0,0.5727198027937551,0.08052588331963846,0.1676253081347576,0.6442070665571077,0.2629416598192276,229
2022-07-15,Thai Nguyen,0,191,2808,2521,287,38,0.4664901664145235,21.593070418813582,29,798,2022-06-15,190.0,0.010327635327635327,0.2841880341880342,0.013532763532763533,0.8977920227920227,0.0,249
2022-07-15,Vung Tau,95,199,3718,3376,342,73,0.7645898530109057,21.37184078129624,21,602,2022-06-15,365.0,0.005648197955890263,0.16191500806885423,0.01963421194190425,0.9080150618612157,0.02555137170521786,269
2022-07-16,Bac Ninh,0,160,2751,2433,318,67,0.6501235049401977,22.63114664479978,14,1017,2022-06-16,190.0,0.005089058524173028,0.3696837513631407,0.024354780079970918,0.8844056706652127,0.0,251
2022-07-16,Binh Duong,1780,514,7173,6320,853,300,1.6289393939393941,23.142477363655505,270,1632,2022-06-16,1780.0,0.037641154328732745,0.22751986616478462,0.04182350480970305,0.8810818346577444,0.2481527952042381,553
2022-07-16,Can Tho City,1081,472,6695,6274,421,20,0.23267383289193538,19.256204883227173,0,171,2022-06-16,1155.0,0.0,0.025541448842419715,0.002987303958177745,0.9371172516803585,0.16146377893950709,401
2022-07-16,Dong Nai,1158,651,10155,8867,1288,484,1.4319988427181658,24.254722565658835,1490,3415,2022-06-16,1529.0,0.14672575086164452,0.3362875430822255,0.047661250615460365,0.8731659281142294,0.11403249630723782,804
2022-07-16,Hai Phong City,0,449,6404,5447,957,292,2.2604761904761905,31.189166819375725,692,2845,2022-06-16,1078.0,0.1080574640849469,0.4442535915053092,0.04559650218613367,0.8505621486570893,0.0,665
2022-07-16,Hue City,0,407,7407,6658,749,67,0.6099664635586415,19.52909104544773,0,1423,2022-06-16,924.0,0.0,0.1921155663561496,0.00904549750236263,0.8988794383691103,0.0,682
2022-07-16,Khanh Hoa,281,224,4394,3510,884,464,1.0102259429291565,22.245644748078565,1052,1129,2022-06-16,272.0,0.23941738734638143,0.2569412835685025,0.10559854346836596,0.7988165680473372,0.06395084205735094,420
2022-07-16,Lam Dong,0,105,2422,1539,883,614,3.0803315140489183,30.265272373540856,1526,206,2022-06-16,131.0,0.630057803468208,0.08505367464905036,0.2535094962840628,0.6354252683732452,0.0,269
2022-07-16,Nghe An,0,138,3065,2310,755,405,1.9383426592059687,23.231994240460764,1059,158,2022-06-16,180.0,0.34551386623164765,0.05154975530179445,0.13213703099510604,0.7536704730831973,0.0,350
2022-07-16,Quang Nam,0,37,810,541,269,150,2.491025641025641,25.666020910209102,264,132,2022-06-16,42.0,0.32592592592592595,0.16296296296296298,0.18518518518518517,0.6679012345679012,0.0,119
2022-07-16,Quang Ninh,538,60,1398,869,529,306,3.7245216515609263,30.54485856269113,1070,181,2022-06-16,75.0,0.765379113018598,0.12947067238912732,0.21888412017167383,0.6216022889842633,0.38483547925608014,223
2022-07-16,Thai Nguyen,0,181,3022,2717,305,39,0.4964506713368359,22.327573978967962,0,933,2022-06-16,227.0,0.0,0.3087359364659166,0.012905360688285903,0.899073461283918,0.0,266
2022-07-16,Vung Tau,173,198,4273,3791,482,126,1.0171290458175704,20.46034634317862,245,802,2022-06-16,362.0,0.05733676573835712,0.18769014743739762,0.029487479522583664,0.8871986894453545,0.04048677743973789,356
2022-07-17,Bac Ninh,0,137,2738,2333,405,144,1.0456715210355987,21.8288979068774,493,777,2022-06-17,204.0,0.18005843681519357,0.28378378378378377,0.052593133674214754,0.852081811541271,0.0,261
2022-07-17,Binh Duong,2552,479,7008,6084,924,361,1.7013562195380378,22.85462674323216,313,1596,2022-06-17,1773.0,0.04466324200913242,0.22773972602739725,0.05151255707762557,0.8681506849315068,0.3641552511415525,563
2022-07-17,Can Tho City,585,446,6770,6375,395,29,0.2579610363117095,18.6175155409288,0,150,2022-06-17,1147.0,0.0,0.022156573116691284,0.004283604135893649,0.9416543574593796,0.086410635155096,366
2022-07-17,Dong Nai,4613,584,10123,8844,1279,391,1.5984799248989023,26.016140548665913,1014,3217,2022-06-17,1518.0,0.1001679344067964,0.3177911686259014,0.03862491356317297,0.8736540551219995,0.4556949520893016,888
2022-07-17,Hai Phong City,0,393,6756,5367,1389,605,3.192283523578923,32.874938019090116,3738,2478,2022-06-17,1075.0,0.5532859680284192,0.36678507992895204,0.08955002960331557,0.794404973357016,0.0,784
2022-07-17,Hue City,189,398,7454,6640,814,115,0.7069727409922656,20.456193270146937,481,1450,2022-06-17,927.0,0.06452911188623559,0.19452642876308024,0.015427958143278776,0.8907968875771398,0.02535551381808425,699
2022-07-17,Khanh Hoa,376,197,4003,3454,549,203,0.9758693458115424,21.65684180138568,623,1136,2022-06-17,294.0,0.1556332750437172,0.2837871596302773,0.05071196602548089,0.862852860354734,0.09392955283537346,346
2022-07-17,Lam Dong,1070,90,2489,1407,1082,789,3.770884309937755,31.027647754137114,1863,168,2022-06-17,143.0,0.7484933708316593,0.06749698674166332,0.31699477701888307,0.5652872639614303,0.42989152269987946,293
2022-07-17,Nghe An,1338,121,2897,2155,742,378,1.8781677237491192,22.383178940867687,1028,221,2022-06-17,190.0,0.3548498446668968,0.0762858129099068,0.13047980669658268,0.7438729720400414,0.4618570935450466,364
2022-07-17,Quang Nam,213,33,986,532,454,311,2.8824134199134197,26.2015664160401,606,154,2022-06-17,45.0,0.6146044624746451,0.15618661257606492,0.3154158215010142,0.539553752535497,0.21602434077079108,143
2022-07-17,Quang Ninh,439,54,1216,783,433,222,3.3274054054054054,30.30546378653113,832,154,2022-06-17,83.0,0.6842105263157895,0.12664473684210525,0.1825657894736842,0.6439144736842105,0.36101973684210525,211
2022-07-17,Thai Nguyen,0,149,3162,2788,374,75,0.7919853355893964,21.53407142857143,355,943,2022-06-17,245.0,0.11227071473750791,0.2982289690069576,0.023719165085388995,0.8817204301075269,0.0,299
2022-07-17,Vung Tau,0,172,4359,3828,531,149,1.087123287671233,20.775603170455536,414,721,2022-06-17,361.0,0.09497591190640055,0.165404909382886,0.034182151869694886,0.8781830695113558,0.0,382
2022-07-18,Bac Ninh,1296,159,2548,2258,290,77,0.688285795373918,21.97611160188457,187,905,2022-06-18,222.0,0.07339089481946624,0.35518053375196235,0.03021978021978022,0.8861852433281004,0.5086342229199372,213
2022-07-18,Binh Duong,666,526,6684,5872,812,316,1.6987077753898716,22.39969959757411,224,1462,2022-06-18,1777.0,0.033512866546977854,0.2187312986235787,0.04727707959305805,0.8785158587672053,0.09964093357271095,496
2022-07-18,Can Tho City,0,509,6495,6086,409,47,0.28687550200803213,17.99506942166831,17,153,2022-06-18,1155.0,0.002617397998460354,0.023556581986143188,0.007236335642802155,0.9370284834488067,0.0,362
2022-07-18,Dong Nai,963,664,9256,8404,852,185,0.8588076658251089,22.403286217682226,19,2538,2022-06-18,1518.0,0.002052722558340536,0.2742005185825411,0.01998703543647364,0.907951598962835,0.10404062229904927,667
2022-07-18,Hai Phong City,3200,425,6151,5103,1048,359,2.5031500888643747,31.442843194688535,1645,2514,2022-06-18,1078.0,0.2674361892375224,0.4087140302389855,0.058364493578279955,0.8296211998049098,0.5202406112827183,689
2022-07-18,Hue City,0,455,7353,6697,656,60,0.42093792842622796,18.666920208799404,0,792,2022-06-18,924.0,0.0,0.10771113831089352,0.008159934720522236,0.9107847137222902,0.0,596
2022-07-18,Khanh Hoa,0,234,3736,3374,362,54,0.4371397421312097,19.215857509374384,2,789,2022-06-18,324.0,0.0005353319057815846,0.21118843683083513,0.014453961456102784,0.9031049250535332,0.0,308
2022-07-18,Lam Dong,0,100,1802,1325,477,275,3.4865068171133053,27.8361718161266,680,178,2022-06-18,155.0,0.37735849056603776,0.09877913429522753,0.1526082130965594,0.7352941176470589,0.0,202
2022-07-18,Nghe An,1376,144,2967,2385,582,226,2.06812011781278,21.879965132496515,592,205,2022-06-18,211.0,0.19952814290529153,0.0690933602965959,0.07617121671722278,0.8038422649140546,0.463768115942029,356
2022-07-18,Quang Nam,0,33,591,415,176,87,2.7901221264367813,23.353614457831327,194,103,2022-06-18,48.0,0.32825719120135366,0.17428087986463622,0.14720812182741116,0.7021996615905245,0.0,89
2022-07-18,Quang Ninh,537,57,1135,767,368,182,3.1048195084485406,26.935930735930736,524,208,2022-06-18,84.0,0.4616740088105727,0.18325991189427313,0.160352422907489,0.6757709251101321,0.4731277533039648,186
2022-07-18,Thai Nguyen,666,189,2863,2548,315,36,0.5241283382789317,21.085447663795353,49,825,2022-06-18,265.0,0.017114914425427872,0.28815927348934683,0.012574222843171499,0.8899755501222494,0.2326231225986727,279
2022-07-18,Vung Tau,347,184,3701,3311,390,87,0.9556291390728477,19.377295123177475,220,554,2022-06-18,361.0,0.05944339367738449,0.14968927316941366,0.023507160226965685,0.8946230748446365,0.09375844366387463,303
2022-07-19,Bac Ninh,0,165,2482,2219,263,65,0.6109386229696708,20.83541197658712,0,975,2022-06-19,240.0,0.0,0.3928283642224013,0.026188557614826753,0.8940370668815472,0.0,198
2022-07-19,Binh Duong,1117,549,6668,5839,829,327,1.5886459724076545,22.113937371663244,216,1432,2022-06-19,1770.0,0.03239352129574085,0.21475704859028194,0.04904019196160768,0.8756748650269947,0.16751649670065988,502
2022-07-19,Can Tho City,271,553,6642,6220,422,30,0.2523708699289,18.452827715355806,3,165,2022-06-19,1164.0,0.00045167118337850043,0.024841915085817526,0.004516711833785004,0.9364649202047576,0.04080096356519121,392
2022-07-19,Dong Nai,2013,688,9412,8445,967,232,1.137840048700681,23.906547689398415,68,2731,2022-06-19,1524.0,0.007224819379515512,0.29016149596260093,0.024649383765405864,0.8972588185295368,0.21387590310242244,735
2022-07-19,Hai Phong City,0,456,6132,5216,916,231,2.2918719654738355,30.343044669597912,1315,2705,2022-06-19,1089.0,0.2144487932159165,0.44112850619699934,0.03767123287671233,0.8506196999347684,0.0,685
2022-07-19,Hue City,0,462,7343,6636,707,62,0.4035569541791828,18.155476154656235,1,804,2022-06-19,923.0,0.00013618412093149938,0.1094920332289255,0.008443415497752961,0.90371782650143,0.0,645
2022-07-19,Khanh Hoa,428,240,3459,3163,296,29,0.37107337780473015,19.04038218572331,3,694,2022-06-19,335.0,0.0008673026886383347,0.2006360219716681,0.00838392599017057,0.9144261347210176,0.1237351835790691,267
2022-07-19,Lam Dong,0,112,1766,1339,427,228,3.746160074022669,28.722669649515286,734,182,2022-06-19,168.0,0.41562853907134767,0.10305775764439411,0.1291053227633069,0.7582106455266138,0.0,199
2022-07-19,Nghe An,1306,172,2855,2354,501,159,1.880286241920591,22.539494135933303,545,194,2022-06-19,237.0,0.19089316987740806,0.06795096322241681,0.05569176882661996,0.8245183887915937,0.4574430823117338,342
2022-07-19,Quang Nam,0,33,607,443,164,67,2.9189161554192227,25.13630549285177,135,80,2022-06-19,50.0,0.22240527182866557,0.13179571663920922,0.11037891268533773,0.729818780889621,0.0,97
2022-07-19,Quang Ninh,0,66,1194,835,359,156,2.9863371095090976,27.05338078291815,406,227,2022-06-19,91.0,0.34003350083752093,0.19011725293132328,0.1306532663316583,0.6993299832495813,0.0,203
2022-07-19,Thai Nguyen,780,191,2685,2406,279,32,0.48906249999999996,21.492726895980105,21,789,2022-06-19,274.0,0.00782122905027933,0.293854748603352,0.011918063314711359,0.8960893854748604,0.2905027932960894,247
2022-07-19,Vung Tau,1325,181,4031,3429,602,257,1.5022758812101027,22.692859224715825,1367,414,2022-06-19,362.0,0.3391218060034731,0.10270404366162243,0.06375589183825353,0.8506574051103944,0.3287025551972215,345
2022-07-20,Bac Ninh,255,164,2353,2062,291,65,0.6670046082949308,21.848824476650563,187,804,2022-06-20,255.0,0.07947301317467063,0.34169145771355713,0.027624309392265192,0.8763280917977051,0.10837229069273269,226
2022-07-20,Binh Duong,4370,518,6673,5668,1005,456,1.7407499145883158,22.787147639182525,544,1138,2022-06-20,1777.0,0.0815225535741046,0.17053798891053498,0.06833508167241122,0.8493930765772516,0.654877866027274,549
2022-07-20,Can Tho City,3798,527,6807,6403,404,30,0.29368168352232094,19.509503380135207,0,274,2022-06-20,1161.0,0.0,0.04025268106361099,0.004407227853680035,0.9406493315704422,0.5579550462758924,374
2022-07-20,Dong Nai,6061,695,9128,8154,974,274,1.1792766024879169,24.23831987273617,0,2639,2022-06-20,1529.0,0.0,0.28911042944785276,0.03001752848378615,0.8932953549517967,0.6640008764241893,700
2022-07-20,Hai Phong City,522,478,5888,5029,859,205,2.0682393483709274,29.93759928514694,492,2631,2022-06-20,1099.0,0.08355978260869565,0.4468410326086957,0.03481657608695652,0.854110054347826,0.08865489130434782,654
2022-07-20,Hue City,0,479,7224,6550,674,58,0.4100564641744548,17.706594523192603,0,724,2022-06-20,935.0,0.0,0.10022148394241417,0.008028792912513842,0.9066998892580288,0.0,616
2022-07-20,Khanh Hoa,970,244,3639,3282,357,76,0.470075092646772,18.946319423291705,4,754,2022-06-20,346.0,0.0010992030777686177,0.20719978015938445,0.020884858477603737,0.9018961253091509,0.2665567463588898,281
2022-07-20,Lam Dong,1380,113,2416,1548,868,551,5.134714003944773,31.24752847625188,1689,156,2022-06-20,180.0,0.6990894039735099,0.06456953642384106,0.22806291390728478,0.640728476821192,0.5711920529801324,317
2022-07-20,Nghe An,734,180,2816,2325,491,132,1.659313528703332,22.386615186615185,397,209,2022-06-20,254.0,0.14098011363636365,0.07421875,0.046875,0.8256392045454546,0.2606534090909091,359
2022-07-20,Quang Nam,0,38,532,390,142,58,2.2938636363636364,24.658866155157714,76,76,2022-06-20,51.0,0.14285714285714285,0.14285714285714285,0.10902255639097744,0.7330827067669173,0.0,84
2022-07-20,Quang Ninh,397,60,1114,740,374,173,3.204258614014712,26.1659469185785,478,218,2022-06-20,94.0,0.42908438061041293,0.19569120287253142,0.15529622980251345,0.6642728904847397,0.35637342908438063,201
2022-07-20,Thai Nguyen,471,192,2897,2549,348,85,0.7526994864086184,21.822487601148524,363,876,2022-06-20,287.0,0.12530203658957542,0.30238177424922336,0.029340697273041078,0.8798757335174319,0.1625819813600276,263
2022-07-20,Vung Tau,3283,181,3972,3228,744,403,2.0216056670602125,26.30517543859649,2152,465,2022-06-20,364.0,0.5417925478348439,0.11706948640483383,0.10146022155085599,0.8126888217522659,0.8265357502517623,341
2022-07-21,Bac Ninh,1030,163,2463,2144,319,75,0.8651871578635892,23.51191140024783,74,926,2022-06-21,263.0,0.030044660982541615,0.3759642712139667,0.030450669914738125,0.8704831506293138,0.4181892001624036,244
